system:index,LST_Night_1km_max,LST_Night_1km_median,LST_Night_1km_min,LST_Night_1km_stdDev,modis_time,pixel_count,.geo
2013_11_16,,,,,1384560000000,0,
2013_11_17,4.350000000000023,2.330000000000041,-1.9499999999999886,1.4501668123991058,1384646400000,37,
2013_11_18,3.8100000000000023,1.0100000000000477,-4.329999999999984,1.9119540211076531,1384732800000,39,
2013_11_19,,,,,1384819200000,0,
2013_11_20,,,,,1384905600000,0,
2013_11_21,,,,,1384992000000,0,
2013_11_22,1.4500000000000455,-1.2299999999999613,-4.329999999999984,1.6371553228146718,1385078400000,21,
2013_11_23,1.5100000000000477,-0.25,-5.96999999999997,1.942015645114348,1385164800000,31,
2013_11_24,-0.009999999999990905,-1.6699999999999875,-7.329999999999984,1.7660777320252823,1385251200000,36,
2013_11_25,0.010000000000047748,-3.089999999999975,-7.489999999999952,1.575507537271722,1385337600000,30,
2013_11_26,0.03000000000002956,-3.25,-5.609999999999957,1.5379976196992897,1385424000000,17,
2013_11_27,,,,,1385510400000,0,
2013_11_28,,,,,1385596800000,0,
2013_11_29,-0.42999999999995,-1.3999999999999773,-5.189999999999998,1.1831440106766455,1385683200000,40,
2013_11_30,,,,,1385769600000,0,
2013_12_01,,,,,1385856000000,0,
2013_12_02,1.7300000000000182,0.24000000000003752,-4.529999999999973,1.2269219193257144,1385942400000,38,
2013_12_03,,,,,1386028800000,0,
2013_12_04,-0.25,-3.0499999999999545,-6.92999999999995,2.112541685532818,1386115200000,27,
2013_12_05,-2.609999999999957,-4.499999999999972,-6.46999999999997,1.391913151824574,1386201600000,6,
2013_12_06,-10.389999999999986,-10.389999999999986,-10.389999999999986,0.0,1386288000000,1,
2013_12_07,,,,,1386374400000,0,
2013_12_08,,,,,1386460800000,0,
2013_12_09,,,,,1386547200000,0,
2013_12_10,-17.149999999999977,-17.149999999999977,-17.149999999999977,0.0,1386633600000,1,
2013_12_11,-15.829999999999984,-16.369999999999976,-16.909999999999968,0.5400000000000155,1386720000000,2,
2013_12_12,-9.609999999999957,-11.049999999999955,-13.409999999999968,1.1065806683758996,1386806400000,19,
2013_12_13,-7.569999999999993,-9.129999999999995,-10.789999999999964,0.9553008688366037,1386892800000,40,
2013_12_14,-7.849999999999966,-9.059999999999974,-10.989999999999952,0.9309939580899589,1386979200000,40,
2013_12_15,-7.42999999999995,-8.309999999999945,-8.869999999999948,0.4069778863771161,1387065600000,40,
2013_12_16,-6.889999999999986,-8.219999999999999,-9.729999999999961,0.6851114872778097,1387152000000,40,
2013_12_17,-6.449999999999989,-7.869999999999976,-9.569999999999993,0.7238397612731664,1387238400000,40,
2013_12_18,-6.309999999999945,-7.4599999999999795,-9.149999999999977,0.6672988460951939,1387324800000,40,
2013_12_19,-7.909999999999968,-10.069999999999965,-12.70999999999998,1.7097368218530034,1387411200000,4,
2013_12_20,-11.649999999999977,-12.179999999999978,-12.609999999999957,0.3462296925452921,1387497600000,4,
2013_12_21,-1.009999999999991,-2.1299999999999955,-4.269999999999982,0.8581456392702558,1387584000000,39,
2013_12_22,-2.42999999999995,-4.389999999999958,-5.949999999999989,1.0660758650302553,1387670400000,40,
2013_12_23,-1.6899999999999977,-3.039999999999992,-5.069999999999993,0.8387606598097219,1387756800000,36,
2013_12_24,0.11000000000001364,-1.0199999999999818,-2.829999999999984,0.6194763918019819,1387843200000,40,
2013_12_25,-3.089999999999975,-4.42999999999995,-6.289999999999964,0.7319761343271267,1387929600000,35,
2013_12_26,-5.109999999999957,-5.949999999999989,-7.7099999999999795,0.6149937888185483,1388016000000,29,
2013_12_27,-3.3099999999999454,-4.809999999999945,-6.269999999999982,0.6797139694992432,1388102400000,38,
2013_12_28,-3.509999999999991,-4.529999999999973,-5.96999999999997,0.6500745171667676,1388188800000,33,
2013_12_29,-6.75,-7.409999999999968,-8.289999999999964,0.4321293816313983,1388275200000,9,
2013_12_30,,,,,1388361600000,0,
2013_12_31,,,,,1388448000000,0,
2014_01_01,-4.409999999999968,-6.059999999999974,-8.309999999999945,1.0387001295771854,1388534400000,28,
2014_01_02,-4.569999999999993,-6.249999999999972,-7.769999999999982,0.9879921027324764,1388620800000,18,
2014_01_03,-2.089999999999975,-3.349999999999966,-5.609999999999957,0.8305534299489674,1388707200000,40,
2014_01_04,-2.0299999999999727,-3.6499999999999773,-6.75,1.125234125297798,1388793600000,35,
2014_01_05,,,,,1388880000000,0,
2014_01_06,-6.089999999999975,-7.069999999999965,-10.049999999999955,1.1157635928196108,1388966400000,18,
2014_01_07,-6.349999999999966,-7.649999999999977,-9.089999999999975,0.7721687821319685,1389052800000,11,
2014_01_08,-3.6299999999999955,-5.829999999999984,-8.349999999999966,1.248275075468867,1389139200000,39,
2014_01_09,,,,,1389225600000,0,
2014_01_10,-3.9499999999999886,-4.309999999999974,-5.989999999999952,0.6837351460909349,1389312000000,8,
2014_01_11,-3.6499999999999773,-5.959999999999951,-7.25,0.9882903166580154,1389398400000,40,
2014_01_12,-5.349999999999966,-7.439999999999969,-11.869999999999948,1.5496179214501062,1389484800000,22,
2014_01_13,-0.14999999999997726,-2.1399999999999864,-4.46999999999997,1.234746836400079,1389571200000,40,
2014_01_14,-2.849999999999966,-3.8299999999999557,-6.069999999999993,0.8176087083684945,1389657600000,40,
2014_01_15,-1.1099999999999568,-3.7299999999999898,-8.529999999999973,1.3982920872427465,1389744000000,34,
2014_01_16,-1.7699999999999818,-4.279999999999973,-9.349999999999966,2.2310510726760344,1389830400000,24,
2014_01_17,-0.009999999999990905,-2.7399999999999807,-7.7099999999999795,1.778903810056097,1389916800000,36,
2014_01_18,-0.3699999999999477,-3.389999999999958,-6.829999999999984,1.8440458753272464,1390003200000,34,
2014_01_19,,,,,1390089600000,0,
2014_01_20,0.4700000000000273,-3.75,-8.309999999999945,2.321382854975667,1390176000000,32,
2014_01_21,-1.6899999999999977,-4.379999999999967,-6.889999999999986,1.3768623122845722,1390262400000,34,
2014_01_22,0.7700000000000387,-3.569999999999993,-8.649999999999977,2.6111836669769644,1390348800000,29,
2014_01_23,-2.0499999999999545,-3.6399999999999864,-5.46999999999997,0.7620877574138052,1390435200000,40,
2014_01_24,1.7100000000000364,-1.099999999999966,-5.869999999999948,1.9235525272940979,1390521600000,34,
2014_01_25,0.5500000000000114,-2.109999999999985,-6.309999999999945,1.463283209088381,1390608000000,40,
2014_01_26,0.8900000000000432,-1.7899999999999636,-5.92999999999995,1.7035659702875117,1390694400000,39,
2014_01_27,0.6300000000000523,-2.4899999999999807,-6.889999999999986,1.9357560650066057,1390780800000,36,
2014_01_28,,,,,1390867200000,0,
2014_01_29,,,,,1390953600000,0,
2014_01_30,,,,,1391040000000,0,
2014_01_31,,,,,1391126400000,0,
2014_02_01,0.3300000000000409,-3.019999999999982,-7.029999999999973,1.866868768821205,1391212800000,40,
2014_02_02,1.1900000000000546,-0.8099999999999454,-7.909999999999968,1.927707783943271,1391299200000,33,
2014_02_03,-2.4499999999999886,-4.129999999999967,-5.669999999999959,0.9905161393042515,1391385600000,6,
2014_02_04,,,,,1391472000000,0,
2014_02_05,-5.949999999999989,-6.619999999999976,-7.289999999999964,0.6699999999999855,1391558400000,2,
2014_02_06,-9.229999999999961,-10.75,-11.889999999999986,1.0896278671587512,1391644800000,3,
2014_02_07,-9.449999999999989,-10.429999999999978,-11.409999999999968,0.9799999999999891,1391731200000,2,
2014_02_08,,,,,1391817600000,0,
2014_02_09,,,,,1391904000000,0,
2014_02_10,-5.389999999999986,-6.269999999999982,-6.909999999999968,0.34919335617964603,1391990400000,40,
2014_02_11,,,,,1392076800000,0,
2014_02_12,,,,,1392163200000,0,
2014_02_13,,,,,1392249600000,0,
2014_02_14,,,,,1392336000000,0,
2014_02_15,,,,,1392422400000,0,
2014_02_16,-8.689999999999998,-9.769999999999982,-12.369999999999948,0.9970236699031224,1392508800000,11,
2014_02_17,0.25000000000005684,-1.7699999999999818,-4.329999999999984,1.2041244908537039,1392595200000,38,
2014_02_18,-10.649999999999977,-10.649999999999977,-10.649999999999977,0.0,1392681600000,1,
2014_02_19,-10.889999999999986,-11.009999999999991,-11.129999999999995,0.11999999999997858,1392768000000,2,
2014_02_20,1.0100000000000477,-0.7699999999999818,-5.869999999999948,1.7673649877713424,1392854400000,40,
2014_02_21,1.410000000000025,-3.6899999999999693,-6.489999999999952,2.206032525006155,1392940800000,38,
2014_02_22,3.07000000000005,1.6900000000000546,-2.8699999999999477,1.0667516112010305,1393027200000,40,
2014_02_23,5.490000000000009,3.490000000000009,-2.9699999999999704,1.761009298669373,1393113600000,40,
2014_02_24,,,,,1393200000000,0,
2014_02_25,,,,,1393286400000,0,
2014_02_26,,,,,1393372800000,0,
2014_02_27,,,,,1393459200000,0,
2014_02_28,4.750000000000057,3.0100000000000477,-0.12999999999999545,1.0987901300976501,1393545600000,40,
2014_03_01,,,,,1393632000000,0,
2014_03_02,6.310000000000002,5.100000000000023,-1.3899999999999864,1.3923645356012244,1393718400000,40,
2014_03_03,4.330000000000041,2.990000000000009,1.1300000000000523,0.7522260298607071,1393804800000,40,
2014_03_04,,,,,1393891200000,0,
2014_03_05,-1.009999999999991,-1.009999999999991,-1.009999999999991,0.0,1393977600000,1,
2014_03_06,3.2700000000000387,3.0500000000000114,-0.1099999999999568,1.2962345466774097,1394064000000,5,
2014_03_07,3.57000000000005,2.090000000000032,-1.349999999999966,1.4470319781465941,1394150400000,29,
2014_03_08,4.7900000000000205,3.590000000000032,-2.7299999999999613,1.6595653051243224,1394236800000,39,
2014_03_09,,,,,1394323200000,0,
2014_03_10,,,,,1394409600000,0,
2014_03_11,6.07000000000005,4.070000000000022,-1.829999999999984,1.8694966568571352,1394496000000,40,
2014_03_12,3.8700000000000045,2.7700000000000387,-0.5699999999999932,0.9901267595616245,1394582400000,40,
2014_03_13,7.350000000000023,5.890000000000015,-1.2099999999999795,1.9298795299188998,1394668800000,40,
2014_03_14,,,,,1394755200000,0,
2014_03_15,7.7900000000000205,5.730000000000047,-0.92999999999995,1.9237275664708864,1394841600000,40,
2014_03_16,,,,,1394928000000,0,
2014_03_17,,,,,1395014400000,0,
2014_03_18,6.8700000000000045,4.790000000000049,-3.089999999999975,2.082053733696613,1395100800000,40,
2014_03_19,2.8500000000000227,1.3200000000000216,-4.7099999999999795,1.7785668387777875,1395187200000,20,
2014_03_20,,,,,1395273600000,0,
2014_03_21,3.650000000000034,2.5600000000000307,-3.8099999999999454,1.326125842444825,1395360000000,40,
2014_03_22,7.3700000000000045,6.140000000000043,-2.609999999999957,2.2535392164326757,1395446400000,40,
2014_03_23,7.07000000000005,5.110000000000042,-1.6499999999999773,2.0661101132321105,1395532800000,40,
2014_03_24,8.750000000000057,6.3300000000000125,-1.2699999999999818,1.9752620079371803,1395619200000,40,
2014_03_25,,,,,1395705600000,0,
2014_03_26,,,,,1395792000000,0,
2014_03_27,6.770000000000039,5.430000000000035,-0.20999999999997954,1.6203239645206762,1395878400000,40,
2014_03_28,,,,,1395964800000,0,
2014_03_29,,,,,1396051200000,0,
2014_03_30,,,,,1396137600000,0,
2014_03_31,,,,,1396224000000,0,
2014_04_01,,,,,1396310400000,0,
2014_04_02,,,,,1396396800000,0,
2014_04_03,-2.829999999999984,-3.759999999999991,-4.689999999999998,0.9300000000000069,1396483200000,2,
2014_04_04,-4.92999999999995,-5.589999999999975,-10.449999999999989,1.6650045044984247,1396569600000,10,
2014_04_05,,,,,1396656000000,0,
2014_04_06,-6.2099999999999795,-6.239999999999981,-6.269999999999982,0.030000000000024254,1396742400000,2,
2014_04_07,10.390000000000043,7.630000000000052,3.230000000000018,1.6500181059612664,1396828800000,40,
2014_04_08,6.930000000000007,5.330000000000041,3.07000000000005,0.9012425989833217,1396915200000,15,
2014_04_09,,,,,1397001600000,0,
2014_04_10,12.930000000000007,10.04000000000002,4.090000000000032,1.8799956781865175,1397088000000,40,
2014_04_11,11.870000000000005,9.720000000000027,6.090000000000032,1.5228000525348118,1397174400000,40,
2014_04_12,12.750000000000057,10.970000000000027,7.4500000000000455,1.7143651159729743,1397260800000,17,
2014_04_13,9.970000000000027,8.510000000000048,3.4500000000000455,1.3655180625770582,1397347200000,39,
2014_04_14,12.650000000000034,11.080000000000013,2.0500000000000114,2.3584396854700325,1397433600000,40,
2014_04_15,11.590000000000032,10.240000000000038,4.690000000000055,1.3323152780029197,1397520000000,40,
2014_04_16,,,,,1397606400000,0,
2014_04_17,11.930000000000007,10.170000000000016,5.2900000000000205,1.2663088874968775,1397692800000,39,
2014_04_18,,,,,1397779200000,0,
2014_04_19,,,,,1397865600000,0,
2014_04_20,,,,,1397952000000,0,
2014_04_21,13.230000000000018,11.180000000000035,3.2900000000000205,2.0662069112264616,1398038400000,40,
2014_04_22,,,,,1398124800000,0,
2014_04_23,,,,,1398211200000,0,
2014_04_24,,,,,1398297600000,0,
2014_04_25,,,,,1398384000000,0,
2014_04_26,8.690000000000055,6.350000000000023,-0.3699999999999477,2.112002937536607,1398470400000,35,
2014_04_27,,,,,1398556800000,0,
2014_04_28,8.150000000000034,6.180000000000035,-0.92999999999995,2.290872589696383,1398643200000,24,
2014_04_29,7.550000000000011,6.500000000000028,1.8900000000000432,1.367753998349121,1398729600000,40,
2014_04_30,10.450000000000045,8.810000000000002,5.2900000000000205,1.146525493652994,1398816000000,31,
2014_05_01,11.770000000000039,9.720000000000027,5.190000000000055,1.4594141804162404,1398902400000,40,
2014_05_02,15.690000000000055,13.100000000000023,8.53000000000003,1.5028276680977335,1398988800000,40,
2014_05_03,13.390000000000043,12.360000000000014,9.870000000000005,0.8083909945070011,1399075200000,40,
2014_05_04,,,,,1399161600000,0,
2014_05_05,,,,,1399248000000,0,
2014_05_06,,,,,1399334400000,0,
2014_05_07,11.03000000000003,10.050000000000011,6.410000000000025,1.1011510570381278,1399420800000,29,
2014_05_08,,,,,1399507200000,0,
2014_05_09,10.510000000000048,9.120000000000033,5.830000000000041,1.3051350700293114,1399593600000,28,
2014_05_10,9.770000000000039,8.270000000000039,4.3700000000000045,1.2645721537030277,1399680000000,37,
2014_05_11,8.610000000000014,6.010000000000048,0.9900000000000091,1.7842989698865503,1399766400000,39,
2014_05_12,12.050000000000011,9.05000000000004,3.650000000000034,1.6419330071595448,1399852800000,40,
2014_05_13,12.910000000000025,10.680000000000035,6.8700000000000045,1.5139669745407238,1399939200000,40,
2014_05_14,16.870000000000005,13.680000000000035,7.190000000000055,1.9994143517540122,1400025600000,40,
2014_05_15,14.79000000000002,12.710000000000036,7.970000000000027,1.522182643443296,1400112000000,40,
2014_05_16,,,,,1400198400000,0,
2014_05_17,,,,,1400284800000,0,
2014_05_18,,,,,1400371200000,0,
2014_05_19,13.57000000000005,12.190000000000055,7.930000000000007,1.7576154755804827,1400457600000,25,
2014_05_20,,,,,1400544000000,0,
2014_05_21,14.250000000000057,12.420000000000016,7.510000000000048,1.5204815026826177,1400630400000,40,
2014_05_22,13.810000000000002,12.840000000000032,10.550000000000011,0.6275585630042534,1400716800000,40,
2014_05_23,17.850000000000023,16.26000000000002,10.390000000000043,1.7107457438205107,1400803200000,40,
2014_05_24,10.730000000000018,10.250000000000057,8.07000000000005,0.7889841570018822,1400889600000,15,
2014_05_25,15.810000000000002,14.630000000000052,9.270000000000039,1.549494675692696,1400976000000,40,
2014_05_26,16.110000000000014,14.410000000000025,8.690000000000055,1.5541942446168115,1401062400000,40,
2014_05_27,16.930000000000007,15.850000000000051,11.010000000000048,1.4097744500451126,1401148800000,40,
2014_05_28,15.950000000000045,13.810000000000002,7.270000000000039,2.181191818708288,1401235200000,40,
2014_05_29,12.970000000000027,11.890000000000043,9.250000000000057,1.0633228839612088,1401321600000,24,
2014_05_30,15.150000000000034,14.210000000000036,9.830000000000041,1.4166478940628735,1401408000000,39,
2014_05_31,12.79000000000002,11.890000000000015,6.550000000000011,1.3253039902855044,1401494400000,30,
2014_06_01,16.49000000000001,15.30000000000004,10.690000000000055,1.3531325692628735,1401580800000,40,
2014_06_02,16.690000000000055,15.270000000000039,12.810000000000002,1.0118097647286048,1401667200000,40,
2014_06_03,15.29000000000002,13.400000000000034,11.910000000000025,1.012958044540857,1401753600000,10,
2014_06_04,18.07000000000005,15.690000000000055,9.830000000000041,1.6929996308328015,1401840000000,40,
2014_06_05,18.130000000000052,17.04000000000002,13.57000000000005,1.0412731389985919,1401926400000,40,
2014_06_06,19.390000000000043,17.76000000000002,14.170000000000016,1.2040448496629887,1402012800000,40,
2014_06_07,17.390000000000043,16.080000000000013,14.330000000000041,0.9036144089156454,1402099200000,40,
2014_06_08,19.55000000000001,17.03000000000003,13.57000000000005,1.369687555612577,1402185600000,40,
2014_06_09,18.110000000000014,16.590000000000032,14.610000000000014,1.005675767829796,1402272000000,40,
2014_06_10,19.930000000000007,18.110000000000042,15.190000000000055,1.1209004193058325,1402358400000,40,
2014_06_11,18.590000000000032,16.07000000000002,12.710000000000036,1.5656551344405778,1402444800000,40,
2014_06_12,17.630000000000052,16.850000000000023,12.190000000000055,1.796950348661753,1402531200000,12,
2014_06_13,17.57000000000005,16.210000000000036,11.910000000000025,1.618782950243807,1402617600000,25,
2014_06_14,12.53000000000003,11.78000000000003,11.03000000000003,0.75,1402704000000,2,
2014_06_15,,,,,1402790400000,0,
2014_06_16,,,,,1402876800000,0,
2014_06_17,14.090000000000032,13.450000000000045,11.930000000000007,0.9440000000000272,1402963200000,5,
2014_06_18,13.370000000000005,10.930000000000035,8.050000000000011,1.6937661438345055,1403049600000,8,
2014_06_19,15.730000000000018,14.480000000000018,11.670000000000016,0.8960400381679076,1403136000000,40,
2014_06_20,,,,,1403222400000,0,
2014_06_21,17.27000000000004,14.940000000000026,11.870000000000005,1.5261621801106338,1403308800000,40,
2014_06_22,17.730000000000018,16.150000000000034,12.250000000000057,1.5943681350302688,1403395200000,40,
2014_06_23,15.150000000000034,12.650000000000034,9.990000000000009,1.1637069435281076,1403481600000,19,
2014_06_24,16.950000000000045,15.050000000000011,11.470000000000027,1.5583836979383696,1403568000000,40,
2014_06_25,,,,,1403654400000,0,
2014_06_26,,,,,1403740800000,0,
2014_06_27,,,,,1403827200000,0,
2014_06_28,15.03000000000003,11.910000000000025,9.450000000000045,1.5427498587438198,1403913600000,23,
2014_06_29,17.77000000000004,15.830000000000013,10.53000000000003,2.1374655552780153,1404000000000,40,
2014_06_30,18.630000000000052,17.350000000000023,14.610000000000014,1.3149034185065047,1404086400000,40,
2014_07_01,21.850000000000023,19.630000000000024,15.230000000000018,1.7503756739626768,1404172800000,40,
2014_07_02,,,,,1404259200000,0,
2014_07_03,20.910000000000025,18.56000000000003,13.690000000000055,2.3765731105943244,1404345600000,40,
2014_07_04,20.430000000000007,18.830000000000013,15.190000000000055,1.8275149794187884,1404432000000,40,
2014_07_05,,,,,1404518400000,0,
2014_07_06,20.970000000000027,19.55000000000001,11.830000000000041,3.1476046641264523,1404604800000,39,
2014_07_07,22.170000000000016,21.03000000000003,16.450000000000045,1.920348340796533,1404691200000,40,
2014_07_08,24.130000000000052,21.960000000000036,16.450000000000045,2.3444058948910635,1404777600000,40,
2014_07_09,,,,,1404864000000,0,
2014_07_10,21.890000000000043,20.33000000000004,14.230000000000018,2.7170378735027905,1404950400000,39,
2014_07_11,21.710000000000036,20.180000000000007,15.270000000000039,2.0954340242537137,1405036800000,40,
2014_07_12,21.870000000000005,19.83000000000004,14.470000000000027,2.548095781255779,1405123200000,39,
2014_07_13,21.57000000000005,19.890000000000015,13.53000000000003,2.6271957959009806,1405209600000,40,
2014_07_14,23.250000000000057,21.920000000000044,17.690000000000055,1.7644573528424354,1405296000000,40,
2014_07_15,23.870000000000005,22.50000000000003,16.410000000000025,2.485344593813918,1405382400000,40,
2014_07_16,22.590000000000032,21.590000000000032,17.130000000000052,1.7952631422719807,1405468800000,40,
2014_07_17,,,,,1405555200000,0,
2014_07_18,21.150000000000034,19.350000000000023,14.150000000000034,2.295650061414124,1405641600000,39,
2014_07_19,23.57000000000005,21.730000000000018,14.910000000000025,2.766296441092305,1405728000000,40,
2014_07_20,13.810000000000002,13.810000000000002,13.810000000000002,0.0,1405814400000,1,
2014_07_21,21.55000000000001,20.07000000000005,14.250000000000057,2.396703177794242,1405900800000,35,
2014_07_22,18.910000000000025,18.630000000000052,16.53000000000003,0.7157901616783624,1405987200000,9,
2014_07_23,18.850000000000023,17.890000000000043,15.990000000000009,0.7891999525449782,1406073600000,19,
2014_07_24,18.510000000000048,17.58000000000004,15.710000000000036,0.9114084096914112,1406160000000,22,
2014_07_25,17.79000000000002,17.29000000000002,15.210000000000036,0.95122283871283,1406246400000,15,
2014_07_26,19.670000000000016,17.950000000000017,12.250000000000057,2.3543387606714457,1406332800000,40,
2014_07_27,20.390000000000043,18.430000000000007,12.010000000000048,2.9155074601173783,1406419200000,40,
2014_07_28,21.310000000000002,18.130000000000024,11.590000000000032,3.029370850523236,1406505600000,40,
2014_07_29,21.510000000000048,19.60000000000005,13.03000000000003,2.5730891453659708,1406592000000,40,
2014_07_30,,,,,1406678400000,0,
2014_07_31,20.670000000000016,19.02000000000004,14.770000000000039,1.380943960565467,1406764800000,30,
2014_08_01,18.55000000000001,15.470000000000027,14.250000000000057,1.2016137297632659,1406851200000,15,
2014_08_02,19.910000000000025,18.590000000000032,13.07000000000005,2.200077214554076,1406937600000,40,
2014_08_03,17.850000000000023,16.880000000000024,11.730000000000018,2.3394512388091453,1407024000000,36,
2014_08_04,12.410000000000025,11.110000000000014,10.090000000000032,0.9494325790819529,1407110400000,3,
2014_08_05,,,,,1407196800000,0,
2014_08_06,,,,,1407283200000,0,
2014_08_07,20.49000000000001,18.450000000000045,12.150000000000034,2.887225212554063,1407369600000,39,
2014_08_08,14.090000000000032,12.210000000000036,12.210000000000036,0.9017671539815718,1407456000000,5,
2014_08_09,18.29000000000002,15.910000000000025,8.630000000000052,2.5128085674304277,1407542400000,29,
2014_08_10,20.090000000000032,18.860000000000014,13.610000000000014,2.1575196406985704,1407628800000,40,
2014_08_11,,,,,1407715200000,0,
2014_08_12,17.450000000000045,15.670000000000016,10.110000000000014,2.630944063766216,1407801600000,39,
2014_08_13,,,,,1407888000000,0,
2014_08_14,16.810000000000002,15.650000000000034,12.490000000000009,1.094613429480952,1407974400000,25,
2014_08_15,6.230000000000018,6.230000000000018,6.230000000000018,0.0,1408060800000,1,
2014_08_16,18.930000000000007,17.480000000000018,10.910000000000025,2.5998230228228736,1408147200000,40,
2014_08_17,19.690000000000055,18.31000000000003,13.930000000000007,1.989659267311863,1408233600000,40,
2014_08_18,21.27000000000004,19.08000000000004,12.970000000000027,2.5888512896649747,1408320000000,40,
2014_08_19,19.250000000000057,17.56000000000003,12.630000000000052,2.254638551963489,1408406400000,40,
2014_08_20,20.650000000000034,18.410000000000025,13.29000000000002,2.1445876060445355,1408492800000,40,
2014_08_21,18.390000000000043,16.28000000000003,10.250000000000057,2.44496707544293,1408579200000,40,
2014_08_22,18.970000000000027,16.57000000000002,9.350000000000023,3.2016402046451358,1408665600000,40,
2014_08_23,17.970000000000027,16.690000000000055,13.110000000000014,1.4599112249654171,1408752000000,29,
2014_08_24,17.710000000000036,16.210000000000036,8.930000000000007,2.161652352923837,1408838400000,31,
2014_08_25,17.850000000000023,16.240000000000038,11.050000000000011,2.101987522134697,1408924800000,36,
2014_08_26,16.810000000000002,15.29000000000002,8.770000000000039,1.9442812959511453,1409011200000,34,
2014_08_27,20.450000000000045,17.740000000000038,9.57000000000005,3.3829616832001013,1409097600000,40,
2014_08_28,18.57000000000005,16.900000000000006,10.830000000000041,2.860955740657332,1409184000000,40,
2014_08_29,20.07000000000005,17.700000000000017,10.230000000000018,3.3474175120531284,1409270400000,40,
2014_08_30,11.370000000000005,11.370000000000005,11.370000000000005,0.0,1409356800000,1,
2014_08_31,17.390000000000043,15.250000000000057,9.750000000000057,2.691023576549686,1409443200000,39,
2014_09_01,17.430000000000007,16.230000000000018,10.550000000000011,1.7253857553475416,1409529600000,29,
2014_09_02,17.390000000000043,15.250000000000028,7.010000000000048,3.2669007989912675,1409616000000,34,
2014_09_03,18.230000000000018,15.940000000000026,8.29000000000002,3.196020024968551,1409702400000,40,
2014_09_04,11.330000000000041,8.860000000000042,6.390000000000043,2.470000000000002,1409788800000,2,
2014_09_05,16.870000000000005,14.990000000000009,5.890000000000043,2.7272484065386666,1409875200000,31,
2014_09_06,16.470000000000027,13.810000000000002,4.930000000000007,3.5245920881366044,1409961600000,35,
2014_09_07,17.670000000000016,15.170000000000016,4.4500000000000455,4.364817742477833,1410048000000,39,
2014_09_08,17.710000000000036,14.940000000000026,4.490000000000009,4.389852816439293,1410134400000,40,
2014_09_09,17.610000000000014,15.680000000000035,9.130000000000052,2.6662760078431824,1410220800000,40,
2014_09_10,17.05000000000001,14.640000000000043,4.490000000000009,4.287059481742699,1410307200000,40,
2014_09_11,15.910000000000025,14.630000000000052,6.470000000000027,3.2790318311965216,1410393600000,40,
2014_09_12,17.710000000000036,15.750000000000028,4.8700000000000045,4.449394087963,1410480000000,40,
2014_09_13,15.610000000000014,13.06000000000003,9.010000000000048,1.6229942749950346,1410566400000,24,
2014_09_14,17.610000000000014,15.310000000000002,7.730000000000018,3.3707684115670222,1410652800000,39,
2014_09_15,16.970000000000027,14.490000000000009,5.550000000000011,3.7397432293451986,1410739200000,39,
2014_09_16,17.870000000000005,16.440000000000026,7.730000000000018,3.4239392517975418,1410825600000,40,
2014_09_17,,,,,1410912000000,0,
2014_09_18,16.090000000000032,13.79000000000002,9.29000000000002,2.222742780244287,1410998400000,34,
2014_09_19,16.850000000000023,15.03000000000003,5.130000000000052,4.165576520723142,1411084800000,40,
2014_09_20,14.710000000000036,13.640000000000043,5.810000000000002,3.3022365039436297,1411171200000,38,
2014_09_21,13.970000000000027,12.390000000000043,6.470000000000027,2.4121844886190487,1411257600000,29,
2014_09_22,18.090000000000032,15.730000000000047,12.410000000000025,1.758387826959675,1411344000000,40,
2014_09_23,14.53000000000003,10.930000000000007,8.310000000000002,2.253682024303054,1411430400000,15,
2014_09_24,15.930000000000007,13.57000000000005,6.610000000000014,3.0465667509155847,1411516800000,39,
2014_09_25,,,,,1411603200000,0,
2014_09_26,,,,,1411689600000,0,
2014_09_27,9.710000000000036,8.520000000000039,7.330000000000041,1.19,1411776000000,2,
2014_09_28,,,,,1411862400000,0,
2014_09_29,,,,,1411948800000,0,
2014_09_30,,,,,1412035200000,0,
2014_10_01,12.010000000000048,9.590000000000032,2.6100000000000136,3.210992214254026,1412121600000,40,
2014_10_02,12.270000000000039,9.53000000000003,5.690000000000055,2.0570767824485507,1412208000000,30,
2014_10_03,12.770000000000039,10.80000000000004,1.410000000000025,3.8721819169279637,1412294400000,38,
2014_10_04,13.650000000000034,11.180000000000035,3.0500000000000114,3.5102535164856628,1412380800000,40,
2014_10_05,15.150000000000034,12.570000000000022,1.5900000000000318,4.686759834896597,1412467200000,40,
2014_10_06,13.150000000000034,10.53000000000003,0.7300000000000182,4.635253131991079,1412553600000,39,
2014_10_07,15.770000000000039,12.330000000000041,1.7100000000000364,4.848896369278272,1412640000000,40,
2014_10_08,14.050000000000011,12.150000000000034,1.4700000000000273,4.599651481362472,1412726400000,40,
2014_10_09,14.610000000000014,11.330000000000041,1.990000000000009,4.319159380018285,1412812800000,40,
2014_10_10,13.850000000000023,11.660000000000025,-0.3299999999999841,5.3950892253974825,1412899200000,40,
2014_10_11,9.850000000000023,0.2600000000000193,-0.049999999999954525,2.870988679880154,1412985600000,10,
2014_10_12,13.490000000000009,10.490000000000038,1.150000000000034,4.566935785527951,1413072000000,36,
2014_10_13,10.930000000000007,7.02000000000001,-2.2099999999999795,5.56735125530983,1413158400000,4,
2014_10_14,,,,,1413244800000,0,
