system:index,LST_Day_1km_median,LST_Day_1km_stdDev,maxLST,minLST,modis_time,pixel_count,.geo
2014_08_20,24.850000000000023,6.080767267011245,{LST_Day_1km=39.97000000000003},{LST_Day_1km=22.370000000000005},1408492800000,8,
2014_08_21,30.710000000000036,6.285107156788828,{LST_Day_1km=41.49000000000001},{LST_Day_1km=23.55000000000001},1408579200000,15,
2014_08_22,39.09000000000003,4.55190197121552,{LST_Day_1km=39.89000000000004},{LST_Day_1km=23.910000000000025},1408665600000,3,
2014_08_23,28.950000000000045,5.228786814888808,{LST_Day_1km=38.83000000000004},{LST_Day_1km=22.930000000000007},1408752000000,17,
2014_08_24,38.07000000000005,5.605339583096755,{LST_Day_1km=42.07000000000005},{LST_Day_1km=22.33000000000004},1408838400000,13,
2014_08_25,28.970000000000027,5.3384037177145505,{LST_Day_1km=35.03000000000003},{LST_Day_1km=21.650000000000034},1408924800000,12,
2014_08_26,35.79845360824746,8.237634321499886,{LST_Day_1km=45.93000000000001},{LST_Day_1km=22.410000000000025},1409011200000,44,
2014_08_27,36.21000000000003,6.256106128590778,{LST_Day_1km=44.81},{LST_Day_1km=24.750000000000057},1409097600000,47,
2014_08_28,,,{LST_Day_1km=null},{LST_Day_1km=null},1409184000000,0,
2014_08_29,34.01247422680417,7.4620737054324815,{LST_Day_1km=44.170000000000016},{LST_Day_1km=22.130000000000052},1409270400000,33,
2014_08_30,,,{LST_Day_1km=null},{LST_Day_1km=null},1409356800000,0,
2014_08_31,34.450000000000045,6.390159935400689,{LST_Day_1km=38.610000000000014},{LST_Day_1km=20.010000000000048},1409443200000,4,
2014_09_01,29.390000000000043,4.4226250987758,{LST_Day_1km=37.03000000000003},{LST_Day_1km=24.250000000000057},1409529600000,31,
2014_09_02,35.892909090909136,7.996846123878746,{LST_Day_1km=47.05000000000001},{LST_Day_1km=21.79000000000002},1409616000000,38,
2014_09_03,26.950000000000045,4.842684738145192,{LST_Day_1km=37.05000000000001},{LST_Day_1km=21.53000000000003},1409702400000,26,
2014_09_04,34.410000000000025,5.635002683842635,{LST_Day_1km=39.39000000000004},{LST_Day_1km=19.930000000000007},1409788800000,14,
2014_09_05,33.29802507836993,6.979749361504833,{LST_Day_1km=42.75000000000006},{LST_Day_1km=20.870000000000005},1409875200000,48,
2014_09_06,33.83000000000004,7.170070424732702,{LST_Day_1km=42.950000000000045},{LST_Day_1km=22.110000000000014},1409961600000,48,
2014_09_07,32.67000000000001,7.548381712478017,{LST_Day_1km=44.31},{LST_Day_1km=21.250000000000057},1410048000000,48,
2014_09_08,33.55000000000001,5.5466763169270745,{LST_Day_1km=39.410000000000025},{LST_Day_1km=23.970000000000027},1410134400000,41,
2014_09_09,28.130000000000052,7.730353372602438,{LST_Day_1km=38.210000000000036},{LST_Day_1km=19.33000000000004},1410220800000,10,
2014_09_10,33.93000000000001,4.652796523141314,{LST_Day_1km=38.97000000000003},{LST_Day_1km=24.870000000000005},1410307200000,43,
2014_09_11,35.35000000000002,6.106450994644952,{LST_Day_1km=40.450000000000045},{LST_Day_1km=19.79000000000002},1410393600000,19,
2014_09_12,33.79000000000002,6.2041114140141085,{LST_Day_1km=37.53000000000003},{LST_Day_1km=15.07000000000005},1410480000000,13,
2014_09_13,34.110000000000014,6.315667731952266,{LST_Day_1km=39.83000000000004},{LST_Day_1km=20.07000000000005},1410566400000,28,
2014_09_14,32.25000000000006,7.01522788385354,{LST_Day_1km=42.85000000000002},{LST_Day_1km=21.55000000000001},1410652800000,48,
2014_09_15,28.690000000000055,6.1699913897832905,{LST_Day_1km=28.690000000000055},{LST_Day_1km=13.53000000000003},1410739200000,3,
2014_09_16,33.07000000000005,6.690892243478484,{LST_Day_1km=39.49000000000001},{LST_Day_1km=19.970000000000027},1410825600000,34,
2014_09_17,30.370000000000005,5.285987057456489,{LST_Day_1km=34.79000000000002},{LST_Day_1km=20.410000000000025},1410912000000,18,
2014_09_18,27.83000000000004,4.92463990787369,{LST_Day_1km=33.09000000000003},{LST_Day_1km=15.770000000000039},1410998400000,5,
2014_09_19,31.890000000000043,4.89536662530954,{LST_Day_1km=38.190000000000055},{LST_Day_1km=22.870000000000005},1411084800000,46,
2014_09_20,32.459052631578956,7.04096061392069,{LST_Day_1km=42.710000000000036},{LST_Day_1km=20.450000000000045},1411171200000,46,
2014_09_21,,,{LST_Day_1km=null},{LST_Day_1km=null},1411257600000,0,
2014_09_22,27.010000000000048,5.554521191882979,{LST_Day_1km=36.03000000000003},{LST_Day_1km=19.850000000000023},1411344000000,25,
2014_09_23,,,{LST_Day_1km=null},{LST_Day_1km=null},1411430400000,0,
2014_09_24,,,{LST_Day_1km=null},{LST_Day_1km=null},1411516800000,0,
2014_09_25,,,{LST_Day_1km=null},{LST_Day_1km=null},1411603200000,0,
2014_09_26,,,{LST_Day_1km=null},{LST_Day_1km=null},1411689600000,0,
2014_09_27,,,{LST_Day_1km=null},{LST_Day_1km=null},1411776000000,0,
2014_09_28,,,{LST_Day_1km=null},{LST_Day_1km=null},1411862400000,0,
2014_09_29,19.890000000000043,4.12663282077532,{LST_Day_1km=25.710000000000036},{LST_Day_1km=14.150000000000034},1411948800000,18,
2014_09_30,21.53000000000003,3.9861572618180996,{LST_Day_1km=28.010000000000048},{LST_Day_1km=15.190000000000055},1412035200000,49,
2014_10_01,21.27000000000004,3.5574120546908263,{LST_Day_1km=25.690000000000055},{LST_Day_1km=14.690000000000055},1412121600000,48,
2014_10_02,25.350000000000023,6.064392222111705,{LST_Day_1km=33.03000000000003},{LST_Day_1km=15.390000000000043},1412208000000,49,
2014_10_03,27.270000000000035,3.6563441695155943,{LST_Day_1km=30.650000000000034},{LST_Day_1km=19.670000000000016},1412294400000,49,
2014_10_04,28.410000000000025,6.506079591760473,{LST_Day_1km=37.93000000000001},{LST_Day_1km=18.130000000000052},1412380800000,50,
2014_10_05,29.070000000000054,4.5845793792710845,{LST_Day_1km=36.370000000000005},{LST_Day_1km=21.27000000000004},1412467200000,49,
2014_10_06,28.730000000000018,6.498513150146632,{LST_Day_1km=37.53000000000003},{LST_Day_1km=18.510000000000048},1412553600000,45,
2014_10_07,29.53000000000003,5.487265418929337,{LST_Day_1km=38.13000000000005},{LST_Day_1km=19.750000000000057},1412640000000,50,
2014_10_08,27.57000000000005,4.713034703415069,{LST_Day_1km=32.07000000000005},{LST_Day_1km=18.130000000000052},1412726400000,38,
2014_10_09,28.090000000000032,4.9288626753772995,{LST_Day_1km=32.650000000000034},{LST_Day_1km=17.590000000000032},1412812800000,22,
2014_10_10,22.77000000000004,4.320409444114266,{LST_Day_1km=29.29000000000002},{LST_Day_1km=17.250000000000057},1412899200000,22,
2014_10_11,16.110000000000014,5.851842525008671,{LST_Day_1km=30.610000000000014},{LST_Day_1km=16.090000000000032},1412985600000,4,
2014_10_12,20.07000000000005,3.335580220615774,{LST_Day_1km=26.670000000000016},{LST_Day_1km=17.390000000000043},1413072000000,14,
2014_10_13,25.510000000000048,5.335173101424222,{LST_Day_1km=31.950000000000045},{LST_Day_1km=15.03000000000003},1413158400000,14,
2014_10_14,,,{LST_Day_1km=null},{LST_Day_1km=null},1413244800000,0,
2014_10_15,,,{LST_Day_1km=null},{LST_Day_1km=null},1413331200000,0,
2014_10_16,18.950000000000045,2.2868513044990175,{LST_Day_1km=20.07000000000005},{LST_Day_1km=13.250000000000057},1413417600000,2,
2014_10_17,,,{LST_Day_1km=null},{LST_Day_1km=null},1413504000000,0,
2014_10_18,20.30020161290324,4.146173487057067,{LST_Day_1km=25.470000000000027},{LST_Day_1km=13.010000000000048},1413590400000,36,
2014_10_19,16.890000000000043,2.764585785669624,{LST_Day_1km=21.970000000000027},{LST_Day_1km=13.170000000000016},1413676800000,36,
2014_10_20,,,{LST_Day_1km=null},{LST_Day_1km=null},1413763200000,0,
2014_10_21,11.03000000000003,1.2794887868033804,{LST_Day_1km=12.830000000000041},{LST_Day_1km=10.29000000000002},1413849600000,6,
2014_10_22,,,{LST_Day_1km=null},{LST_Day_1km=null},1413936000000,0,
2014_10_23,,,{LST_Day_1km=null},{LST_Day_1km=null},1414022400000,0,
2014_10_24,10.870000000000005,2.490366438900099,{LST_Day_1km=17.170000000000016},{LST_Day_1km=9.79000000000002},1414108800000,16,
2014_10_25,9.430000000000007,1.3809214315086833,{LST_Day_1km=12.750000000000057},{LST_Day_1km=8.79000000000002},1414195200000,6,
2014_10_26,7.630000000000052,1.6160445538412507,{LST_Day_1km=10.550000000000011},{LST_Day_1km=7.57000000000005},1414281600000,2,
2014_10_27,12.430000000000007,3.3590700432642917,{LST_Day_1km=14.170000000000016},{LST_Day_1km=6.150000000000034},1414368000000,16,
2014_10_28,11.490000000000009,3.304339114518665,{LST_Day_1km=17.810000000000002},{LST_Day_1km=6.830000000000041},1414454400000,41,
2014_10_29,,,{LST_Day_1km=null},{LST_Day_1km=null},1414540800000,0,
2014_10_30,,,{LST_Day_1km=null},{LST_Day_1km=null},1414627200000,0,
2014_10_31,,,{LST_Day_1km=null},{LST_Day_1km=null},1414713600000,0,
2014_11_01,3.8700000000000045,1.6274750382110312,{LST_Day_1km=8.170000000000016},{LST_Day_1km=3.330000000000041},1414800000000,7,
2014_11_02,5.630000000000052,1.3500763764403165,{LST_Day_1km=8.710000000000036},{LST_Day_1km=4.090000000000032},1414886400000,20,
2014_11_03,,,{LST_Day_1km=null},{LST_Day_1km=null},1414972800000,0,
2014_11_04,,,{LST_Day_1km=null},{LST_Day_1km=null},1415059200000,0,
2014_11_05,6.390000000000043,4.276911686113355,{LST_Day_1km=13.57000000000005},{LST_Day_1km=0.6500000000000341},1415145600000,33,
2014_11_06,14.130000000000052,2.221474985479483,{LST_Day_1km=17.49000000000001},{LST_Day_1km=10.270000000000039},1415232000000,50,
2014_11_07,15.210000000000036,3.429006003616776,{LST_Day_1km=20.130000000000052},{LST_Day_1km=9.830000000000041},1415318400000,50,
2014_11_08,13.898888888888925,3.4793418208294313,{LST_Day_1km=20.55000000000001},{LST_Day_1km=9.370000000000005},1415404800000,50,
2014_11_09,,,{LST_Day_1km=null},{LST_Day_1km=null},1415491200000,0,
2014_11_10,11.650000000000034,1.940562607840028,{LST_Day_1km=14.850000000000023},{LST_Day_1km=9.330000000000041},1415577600000,43,
2014_11_11,8.550000000000011,1.0206673174218905,{LST_Day_1km=10.870000000000005},{LST_Day_1km=7.510000000000048},1415664000000,24,
2014_11_12,,,{LST_Day_1km=null},{LST_Day_1km=null},1415750400000,0,
2014_11_13,,,{LST_Day_1km=null},{LST_Day_1km=null},1415836800000,0,
2014_11_14,2.1100000000000136,1.8432820969371269,{LST_Day_1km=2.1100000000000136},{LST_Day_1km=2.1100000000000136},1415923200000,1,
2014_11_15,3.1100000000000136,0.2717842281418571,{LST_Day_1km=3.1100000000000136},{LST_Day_1km=3.1100000000000136},1416009600000,1,
2014_11_16,,,{LST_Day_1km=null},{LST_Day_1km=null},1416096000000,0,
2014_11_17,8.590000000000032,1.4049639933872569,{LST_Day_1km=9.330000000000041},{LST_Day_1km=3.670000000000016},1416182400000,18,
2014_11_18,,,{LST_Day_1km=null},{LST_Day_1km=null},1416268800000,0,
2014_11_19,,,{LST_Day_1km=null},{LST_Day_1km=null},1416355200000,0,
2014_11_20,,,{LST_Day_1km=null},{LST_Day_1km=null},1416441600000,0,
2014_11_21,,,{LST_Day_1km=null},{LST_Day_1km=null},1416528000000,0,
2014_11_22,,,{LST_Day_1km=null},{LST_Day_1km=null},1416614400000,0,
2014_11_23,3.490000000000009,0.6955323297958159,{LST_Day_1km=4.750000000000057},{LST_Day_1km=2.6900000000000546},1416700800000,40,
2014_11_24,-0.8699999999999477,0.9700967735231372,{LST_Day_1km=0.29000000000002046},{LST_Day_1km=-2.0499999999999545},1416787200000,18,
2014_11_25,9.650000000000034,2.9080941448920905,{LST_Day_1km=13.07000000000005},{LST_Day_1km=4.590000000000032},1416873600000,50,
2014_11_26,3.0300000000000296,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1416960000000,0,
2014_11_27,,,{LST_Day_1km=null},{LST_Day_1km=null},1417046400000,0,
2014_11_28,,,{LST_Day_1km=null},{LST_Day_1km=null},1417132800000,0,
2014_11_29,,,{LST_Day_1km=null},{LST_Day_1km=null},1417219200000,0,
2014_11_30,,,{LST_Day_1km=null},{LST_Day_1km=null},1417305600000,0,
2014_12_01,3.8700000000000045,1.689492231411555,{LST_Day_1km=7.53000000000003},{LST_Day_1km=1.990000000000009},1417392000000,32,
2014_12_02,,,{LST_Day_1km=null},{LST_Day_1km=null},1417478400000,0,
2014_12_03,,,{LST_Day_1km=null},{LST_Day_1km=null},1417564800000,0,
2014_12_04,4.57000000000005,1.9009848801892462,{LST_Day_1km=8.450000000000045},{LST_Day_1km=2.230000000000018},1417651200000,44,
2014_12_05,,,{LST_Day_1km=null},{LST_Day_1km=null},1417737600000,0,
2014_12_06,4.730000000000018,0.05291502622126372,{LST_Day_1km=4.730000000000018},{LST_Day_1km=4.730000000000018},1417824000000,4,
2014_12_07,1.6900000000000546,1.0565509926170134,{LST_Day_1km=null},{LST_Day_1km=null},1417910400000,0,
2014_12_08,,,{LST_Day_1km=null},{LST_Day_1km=null},1417996800000,0,
2014_12_09,,,{LST_Day_1km=null},{LST_Day_1km=null},1418083200000,0,
2014_12_10,,,{LST_Day_1km=null},{LST_Day_1km=null},1418169600000,0,
2014_12_11,,,{LST_Day_1km=null},{LST_Day_1km=null},1418256000000,0,
2014_12_12,,,{LST_Day_1km=null},{LST_Day_1km=null},1418342400000,0,
2014_12_13,,,{LST_Day_1km=null},{LST_Day_1km=null},1418428800000,0,
2014_12_14,-1.3899999999999861,0.9881338153271407,{LST_Day_1km=0.57000000000005},{LST_Day_1km=-2.769999999999982},1418515200000,49,
2014_12_15,,,{LST_Day_1km=null},{LST_Day_1km=null},1418601600000,0,
2014_12_16,-0.30999999999994543,1.0812813638249317,{LST_Day_1km=2.390000000000043},{LST_Day_1km=-0.30999999999994543},1418688000000,6,
2014_12_17,,,{LST_Day_1km=null},{LST_Day_1km=null},1418774400000,0,
2014_12_18,,,{LST_Day_1km=null},{LST_Day_1km=null},1418860800000,0,
2014_12_19,,,{LST_Day_1km=null},{LST_Day_1km=null},1418947200000,0,
2014_12_20,,,{LST_Day_1km=null},{LST_Day_1km=null},1419033600000,0,
2014_12_21,,,{LST_Day_1km=null},{LST_Day_1km=null},1419120000000,0,
2014_12_22,,,{LST_Day_1km=null},{LST_Day_1km=null},1419206400000,0,
2014_12_23,3.57000000000005,1.4766209154168035,{LST_Day_1km=7.2900000000000205},{LST_Day_1km=3.1300000000000523},1419292800000,16,
2014_12_24,,,{LST_Day_1km=null},{LST_Day_1km=null},1419379200000,0,
2014_12_25,-0.8499999999999659,1.3129880350737797,{LST_Day_1km=0.8700000000000045},{LST_Day_1km=-3.8899999999999864},1419465600000,24,
2014_12_26,-1.4899999999999523,0.9916454002061944,{LST_Day_1km=-0.2899999999999636},{LST_Day_1km=-3.6299999999999955},1419552000000,29,
2014_12_27,-0.8899999999999864,0.8480788985594586,{LST_Day_1km=-0.3699999999999477},{LST_Day_1km=-2.169999999999959},1419638400000,28,
2014_12_28,-0.25,1.2186569887295307,{LST_Day_1km=1.2300000000000182},{LST_Day_1km=-3.3899999999999864},1419724800000,37,
2014_12_29,,,{LST_Day_1km=null},{LST_Day_1km=null},1419811200000,0,
2014_12_30,-1.3699999999999477,1.8840938019497449,{LST_Day_1km=-0.5299999999999727},{LST_Day_1km=-4.46999999999997},1419897600000,30,
2014_12_31,-3.3699999999999477,1.5395796891186715,{LST_Day_1km=-1.169999999999959},{LST_Day_1km=-5.769999999999982},1419984000000,34,
2015_01_01,-0.42999999999995,1.4886753351287123,{LST_Day_1km=0.7900000000000205},{LST_Day_1km=-3.909999999999968},1420070400000,44,
2015_01_02,0.25000000000005684,1.0869864846301427,{LST_Day_1km=2.9700000000000273},{LST_Day_1km=-1.6299999999999955},1420156800000,49,
2015_01_03,0.9500000000000455,0.7372380964224894,{LST_Day_1km=3.1900000000000546},{LST_Day_1km=0.19000000000005457},1420243200000,49,
2015_01_04,-2.4499999999999886,0.8963850583535593,{LST_Day_1km=-1.5299999999999727},{LST_Day_1km=-4.189999999999998},1420329600000,10,
2015_01_05,,,{LST_Day_1km=null},{LST_Day_1km=null},1420416000000,0,
2015_01_06,1.286949152542396,1.9200820455721184,{LST_Day_1km=7.57000000000005},{LST_Day_1km=-0.3299999999999841},1420502400000,50,
2015_01_07,2.8700000000000045,1.323074030010753,{LST_Day_1km=5.190000000000055},{LST_Day_1km=1.6100000000000136},1420588800000,50,
2015_01_08,2.830000000000041,1.8936010374122882,{LST_Day_1km=9.050000000000011},{LST_Day_1km=1.170000000000016},1420675200000,50,
2015_01_09,,,{LST_Day_1km=null},{LST_Day_1km=null},1420761600000,0,
2015_01_10,,,{LST_Day_1km=null},{LST_Day_1km=null},1420848000000,0,
2015_01_11,,,{LST_Day_1km=null},{LST_Day_1km=null},1420934400000,0,
2015_01_12,,,{LST_Day_1km=null},{LST_Day_1km=null},1421020800000,0,
2015_01_13,3.9500000000000455,1.4636366498255902,{LST_Day_1km=7.07000000000005},{LST_Day_1km=1.4700000000000273},1421107200000,43,
2015_01_14,-5.689999999999998,2.189533182108817,{LST_Day_1km=-5.689999999999998},{LST_Day_1km=-5.689999999999998},1421193600000,1,
2015_01_15,,,{LST_Day_1km=null},{LST_Day_1km=null},1421280000000,0,
2015_01_16,,,{LST_Day_1km=null},{LST_Day_1km=null},1421366400000,0,
2015_01_17,,,{LST_Day_1km=null},{LST_Day_1km=null},1421452800000,0,
2015_01_18,3.5300000000000296,2.0901121713651873,{LST_Day_1km=7.550000000000011},{LST_Day_1km=0.4900000000000091},1421539200000,19,
2015_01_19,5.050000000000011,0.5096408321335367,{LST_Day_1km=6.690000000000055},{LST_Day_1km=4.3700000000000045},1421625600000,50,
2015_01_20,4.201296928327689,0.7565828310548067,{LST_Day_1km=5.230000000000018},{LST_Day_1km=2.830000000000041},1421712000000,50,
2015_01_21,0.4700000000000273,0.5785806387665926,{LST_Day_1km=1.1900000000000546},{LST_Day_1km=-0.2699999999999818},1421798400000,19,
2015_01_22,1.8900000000000432,1.554666701085689,{LST_Day_1km=4.990000000000009},{LST_Day_1km=-0.6899999999999977},1421884800000,32,
2015_01_23,4.090000000000032,0.7482331781529672,{LST_Day_1km=5.390000000000043},{LST_Day_1km=2.7100000000000364},1421971200000,50,
2015_01_24,5.210000000000036,1.7029548176951521,{LST_Day_1km=9.950000000000045},{LST_Day_1km=3.890000000000043},1422057600000,50,
2015_01_25,8.430000000000007,1.8306230336576748,{LST_Day_1km=11.830000000000041},{LST_Day_1km=5.670000000000016},1422144000000,50,
2015_01_26,5.170000000000016,1.7891878425147067,{LST_Day_1km=9.730000000000018},{LST_Day_1km=3.1300000000000523},1422230400000,50,
2015_01_27,3.990000000000009,1.6573664444861866,{LST_Day_1km=6.930000000000007},{LST_Day_1km=1.7100000000000364},1422316800000,36,
2015_01_28,3.800515463917537,1.5310033663061935,{LST_Day_1km=6.150000000000034},{LST_Day_1km=1.150000000000034},1422403200000,36,
2015_01_29,7.2900787401575,2.2174370411156965,{LST_Day_1km=11.490000000000009},{LST_Day_1km=2.7700000000000387},1422489600000,47,
2015_01_30,6.910000000000025,0.8474268481561065,{LST_Day_1km=8.610000000000014},{LST_Day_1km=6.03000000000003},1422576000000,47,
2015_01_31,6.770000000000039,1.779591588601782,{LST_Day_1km=10.950000000000045},{LST_Day_1km=4.110000000000014},1422662400000,50,
2015_02_01,,,{LST_Day_1km=null},{LST_Day_1km=null},1422748800000,0,
2015_02_02,2.07000000000005,0.34171137918815503,{LST_Day_1km=2.07000000000005},{LST_Day_1km=2.07000000000005},1422835200000,2,
2015_02_03,,,{LST_Day_1km=null},{LST_Day_1km=null},1422921600000,0,
2015_02_04,,,{LST_Day_1km=null},{LST_Day_1km=null},1423008000000,0,
2015_02_05,,,{LST_Day_1km=null},{LST_Day_1km=null},1423094400000,0,
2015_02_06,,,{LST_Day_1km=null},{LST_Day_1km=null},1423180800000,0,
2015_02_07,,,{LST_Day_1km=null},{LST_Day_1km=null},1423267200000,0,
2015_02_08,,,{LST_Day_1km=null},{LST_Day_1km=null},1423353600000,0,
2015_02_09,5.830000000000041,1.0085327848410146,{LST_Day_1km=8.010000000000048},{LST_Day_1km=4.750000000000057},1423440000000,49,
2015_02_10,4.590000000000032,0.3221568586127696,{LST_Day_1km=5.550000000000011},{LST_Day_1km=4.470000000000027},1423526400000,12,
2015_02_11,,,{LST_Day_1km=null},{LST_Day_1km=null},1423612800000,0,
2015_02_12,4.970000000000027,2.6381666485091704,{LST_Day_1km=10.230000000000018},{LST_Day_1km=0.19000000000005457},1423699200000,38,
2015_02_13,,,{LST_Day_1km=null},{LST_Day_1km=null},1423785600000,0,
2015_02_14,11.050000000000011,2.4580271221720493,{LST_Day_1km=15.930000000000007},{LST_Day_1km=7.470000000000027},1423872000000,50,
2015_02_15,,,{LST_Day_1km=null},{LST_Day_1km=null},1423958400000,0,
2015_02_16,8.930000000000007,2.0649029032862836,{LST_Day_1km=13.190000000000055},{LST_Day_1km=6.310000000000002},1424044800000,50,
2015_02_17,11.950000000000044,1.9991163603508382,{LST_Day_1km=14.53000000000003},{LST_Day_1km=7.390000000000043},1424131200000,50,
2015_02_18,11.79000000000002,2.5322204573149656,{LST_Day_1km=18.150000000000034},{LST_Day_1km=9.250000000000057},1424217600000,50,
2015_02_19,10.258731343283632,2.5000917532240847,{LST_Day_1km=14.970000000000027},{LST_Day_1km=6.470000000000027},1424304000000,45,
2015_02_20,4.310000000000002,1.2315006090132485,{LST_Day_1km=5.53000000000003},{LST_Day_1km=3.5500000000000114},1424390400000,2,
2015_02_21,10.57000000000005,1.8954206673382197,{LST_Day_1km=14.890000000000043},{LST_Day_1km=8.010000000000048},1424476800000,50,
2015_02_22,6.390000000000043,0.8775485513947953,{LST_Day_1km=8.430000000000007},{LST_Day_1km=5.850000000000023},1424563200000,18,
2015_02_23,5.190000000000055,1.8776841143110592,{LST_Day_1km=8.970000000000027},{LST_Day_1km=4.8700000000000045},1424649600000,11,
2015_02_24,8.730000000000018,1.8928839271320668,{LST_Day_1km=13.190000000000055},{LST_Day_1km=6.710000000000036},1424736000000,40,
2015_02_25,5.07000000000005,2.105377608894205,{LST_Day_1km=5.9500000000000455},{LST_Day_1km=-0.9499999999999886},1424822400000,2,
2015_02_26,10.190000000000055,2.3937634607815497,{LST_Day_1km=14.370000000000005},{LST_Day_1km=5.430000000000007},1424908800000,50,
2015_02_27,4.490000000000009,1.6841710521689826,{LST_Day_1km=8.310000000000002},{LST_Day_1km=3.830000000000041},1424995200000,8,
2015_02_28,5.230000000000018,1.5420404952169349,{LST_Day_1km=6.270000000000039},{LST_Day_1km=5.010000000000048},1425081600000,3,
2015_03_01,7.430000000000007,2.590546136858036,{LST_Day_1km=13.210000000000036},{LST_Day_1km=3.0300000000000296},1425168000000,48,
2015_03_02,8.090000000000032,3.2671960946639937,{LST_Day_1km=15.850000000000023},{LST_Day_1km=4.9500000000000455},1425254400000,50,
2015_03_03,8.890000000000043,1.9002656604398582,{LST_Day_1km=13.510000000000048},{LST_Day_1km=6.670000000000016},1425340800000,50,
2015_03_04,10.250000000000057,3.1136115428078055,{LST_Day_1km=17.350000000000023},{LST_Day_1km=7.190000000000055},1425427200000,50,
2015_03_05,14.760040983606606,2.5103789001308083,{LST_Day_1km=18.890000000000043},{LST_Day_1km=9.750000000000057},1425513600000,50,
2015_03_06,14.790712788259977,4.171206209511506,{LST_Day_1km=22.930000000000007},{LST_Day_1km=9.050000000000011},1425600000000,49,
2015_03_07,16.55000000000001,3.2294470802978643,{LST_Day_1km=24.07000000000005},{LST_Day_1km=11.850000000000023},1425686400000,50,
2015_03_08,16.05000000000001,4.062930864520903,{LST_Day_1km=24.470000000000027},{LST_Day_1km=11.110000000000014},1425772800000,50,
2015_03_09,17.760000000000048,4.183567855312038,{LST_Day_1km=25.910000000000025},{LST_Day_1km=11.870000000000005},1425859200000,50,
2015_03_10,,,{LST_Day_1km=null},{LST_Day_1km=null},1425945600000,0,
2015_03_11,,,{LST_Day_1km=null},{LST_Day_1km=null},1426032000000,0,
2015_03_12,13.430000000000007,2.1911082625880023,{LST_Day_1km=17.090000000000032},{LST_Day_1km=11.07000000000005},1426118400000,36,
2015_03_13,,,{LST_Day_1km=null},{LST_Day_1km=null},1426204800000,0,
2015_03_14,,,{LST_Day_1km=null},{LST_Day_1km=null},1426291200000,0,
2015_03_15,7.730000000000018,0.10000000000002558,{LST_Day_1km=null},{LST_Day_1km=null},1426377600000,0,
2015_03_16,,,{LST_Day_1km=null},{LST_Day_1km=null},1426464000000,0,
2015_03_17,9.230000000000018,1.8854225845754515,{LST_Day_1km=13.250000000000057},{LST_Day_1km=7.990000000000009},1426550400000,24,
2015_03_18,15.350000000000023,2.3780980469668993,{LST_Day_1km=20.150000000000034},{LST_Day_1km=10.590000000000032},1426636800000,50,
2015_03_19,14.690202702702758,2.043970155832496,{LST_Day_1km=18.690000000000055},{LST_Day_1km=11.950000000000045},1426723200000,50,
2015_03_20,,,{LST_Day_1km=null},{LST_Day_1km=null},1426809600000,0,
2015_03_21,16.850000000000023,2.63149287770877,{LST_Day_1km=21.53000000000003},{LST_Day_1km=13.350000000000023},1426896000000,50,
2015_03_22,12.190000000000055,3.2719833434783894,{LST_Day_1km=null},{LST_Day_1km=null},1426982400000,0,
2015_03_23,8.670000000000016,0.039999999999953385,{LST_Day_1km=8.670000000000016},{LST_Day_1km=8.670000000000016},1427068800000,1,
2015_03_24,,,{LST_Day_1km=null},{LST_Day_1km=null},1427155200000,0,
2015_03_25,12.250000000000057,1.988526420842569,{LST_Day_1km=15.970000000000027},{LST_Day_1km=9.590000000000032},1427241600000,27,
2015_03_26,17.720669546436312,3.20229778613905,{LST_Day_1km=22.810000000000002},{LST_Day_1km=13.03000000000003},1427328000000,50,
2015_03_27,16.730000000000018,4.335249861083574,{LST_Day_1km=24.27000000000004},{LST_Day_1km=11.29000000000002},1427414400000,50,
2015_03_28,17.92702479338844,1.83067988449816,{LST_Day_1km=20.850000000000023},{LST_Day_1km=14.590000000000032},1427500800000,50,
2015_03_29,15.990000000000009,5.20713889829846,{LST_Day_1km=27.230000000000018},{LST_Day_1km=11.610000000000014},1427587200000,50,
2015_03_30,,,{LST_Day_1km=null},{LST_Day_1km=null},1427673600000,0,
2015_03_31,,,{LST_Day_1km=null},{LST_Day_1km=null},1427760000000,0,
2015_04_01,10.770000000000039,3.1917998471564646,{LST_Day_1km=17.53000000000003},{LST_Day_1km=9.29000000000002},1427846400000,11,
2015_04_02,14.190000000000055,3.0520619327903704,{LST_Day_1km=20.630000000000052},{LST_Day_1km=10.630000000000052},1427932800000,37,
2015_04_03,,,{LST_Day_1km=null},{LST_Day_1km=null},1428019200000,0,
2015_04_04,12.79000000000002,3.0365898199090036,{LST_Day_1km=20.310000000000002},{LST_Day_1km=8.630000000000052},1428105600000,14,
2015_04_05,,,{LST_Day_1km=null},{LST_Day_1km=null},1428192000000,0,
2015_04_06,2.0100000000000477,0.0,{LST_Day_1km=null},{LST_Day_1km=null},1428278400000,0,
2015_04_07,,,{LST_Day_1km=null},{LST_Day_1km=null},1428364800000,0,
2015_04_08,,,{LST_Day_1km=null},{LST_Day_1km=null},1428451200000,0,
2015_04_09,15.910000000000025,4.393823139109905,{LST_Day_1km=23.310000000000002},{LST_Day_1km=8.850000000000023},1428537600000,50,
2015_04_10,14.610000000000014,4.569797661457957,{LST_Day_1km=23.850000000000023},{LST_Day_1km=8.930000000000007},1428624000000,50,
2015_04_11,,,{LST_Day_1km=null},{LST_Day_1km=null},1428710400000,0,
