system:index,LST_Night_1km_median,LST_Night_1km_stdDev,maxLST,minLST,modis_time,pixel_count,.geo
2014_09_13,13.06000000000003,1.6229942749950346,{LST_Night_1km=15.610000000000014},{LST_Night_1km=9.010000000000048},1410566400000,24,
2014_09_14,15.310000000000002,3.3707684115670222,{LST_Night_1km=17.610000000000014},{LST_Night_1km=7.730000000000018},1410652800000,39,
2014_09_15,14.490000000000009,3.7397432293451986,{LST_Night_1km=16.970000000000027},{LST_Night_1km=5.550000000000011},1410739200000,39,
2014_09_16,16.440000000000026,3.4239392517975418,{LST_Night_1km=17.870000000000005},{LST_Night_1km=7.730000000000018},1410825600000,40,
2014_09_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1410912000000,0,
2014_09_18,13.79000000000002,2.222742780244287,{LST_Night_1km=16.090000000000032},{LST_Night_1km=9.29000000000002},1410998400000,34,
2014_09_19,15.03000000000003,4.165576520723142,{LST_Night_1km=16.850000000000023},{LST_Night_1km=5.130000000000052},1411084800000,40,
2014_09_20,13.640000000000043,3.3022365039436297,{LST_Night_1km=14.710000000000036},{LST_Night_1km=5.810000000000002},1411171200000,38,
2014_09_21,12.390000000000043,2.4121844886190487,{LST_Night_1km=13.970000000000027},{LST_Night_1km=6.470000000000027},1411257600000,29,
2014_09_22,15.730000000000047,1.758387826959675,{LST_Night_1km=18.090000000000032},{LST_Night_1km=12.410000000000025},1411344000000,40,
2014_09_23,10.930000000000007,2.253682024303054,{LST_Night_1km=14.53000000000003},{LST_Night_1km=8.310000000000002},1411430400000,15,
2014_09_24,13.57000000000005,3.0465667509155847,{LST_Night_1km=15.930000000000007},{LST_Night_1km=6.610000000000014},1411516800000,39,
2014_09_25,,,{LST_Night_1km=null},{LST_Night_1km=null},1411603200000,0,
2014_09_26,,,{LST_Night_1km=null},{LST_Night_1km=null},1411689600000,0,
2014_09_27,8.520000000000039,1.19,{LST_Night_1km=9.710000000000036},{LST_Night_1km=7.330000000000041},1411776000000,2,
2014_09_28,,,{LST_Night_1km=null},{LST_Night_1km=null},1411862400000,0,
2014_09_29,,,{LST_Night_1km=null},{LST_Night_1km=null},1411948800000,0,
2014_09_30,,,{LST_Night_1km=null},{LST_Night_1km=null},1412035200000,0,
2014_10_01,9.590000000000032,3.210992214254026,{LST_Night_1km=12.010000000000048},{LST_Night_1km=2.6100000000000136},1412121600000,40,
2014_10_02,9.53000000000003,2.0570767824485507,{LST_Night_1km=12.270000000000039},{LST_Night_1km=5.690000000000055},1412208000000,30,
2014_10_03,10.80000000000004,3.8721819169279637,{LST_Night_1km=12.770000000000039},{LST_Night_1km=1.410000000000025},1412294400000,38,
2014_10_04,11.180000000000035,3.5102535164856628,{LST_Night_1km=13.650000000000034},{LST_Night_1km=3.0500000000000114},1412380800000,40,
2014_10_05,12.570000000000022,4.686759834896597,{LST_Night_1km=15.150000000000034},{LST_Night_1km=1.5900000000000318},1412467200000,40,
2014_10_06,10.53000000000003,4.635253131991079,{LST_Night_1km=13.150000000000034},{LST_Night_1km=0.7300000000000182},1412553600000,39,
2014_10_07,12.330000000000041,4.848896369278272,{LST_Night_1km=15.770000000000039},{LST_Night_1km=1.7100000000000364},1412640000000,40,
2014_10_08,12.150000000000034,4.599651481362472,{LST_Night_1km=14.050000000000011},{LST_Night_1km=1.4700000000000273},1412726400000,40,
2014_10_09,11.330000000000041,4.319159380018285,{LST_Night_1km=14.610000000000014},{LST_Night_1km=1.990000000000009},1412812800000,40,
2014_10_10,11.660000000000025,5.3950892253974825,{LST_Night_1km=13.850000000000023},{LST_Night_1km=-0.3299999999999841},1412899200000,40,
2014_10_11,0.2600000000000193,2.870988679880154,{LST_Night_1km=9.850000000000023},{LST_Night_1km=-0.049999999999954525},1412985600000,10,
2014_10_12,10.490000000000038,4.566935785527951,{LST_Night_1km=13.490000000000009},{LST_Night_1km=1.150000000000034},1413072000000,36,
2014_10_13,7.02000000000001,5.56735125530983,{LST_Night_1km=10.930000000000007},{LST_Night_1km=-2.2099999999999795},1413158400000,4,
2014_10_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1413244800000,0,
2014_10_15,4.970000000000027,2.2758097188787985,{LST_Night_1km=8.190000000000055},{LST_Night_1km=1.7900000000000205},1413331200000,18,
2014_10_16,,,{LST_Night_1km=null},{LST_Night_1km=null},1413417600000,0,
2014_10_17,6.420000000000044,1.839519109864193,{LST_Night_1km=7.890000000000043},{LST_Night_1km=1.0300000000000296},1413504000000,12,
2014_10_18,7.110000000000042,2.2504185721771854,{LST_Night_1km=9.010000000000048},{LST_Night_1km=1.170000000000016},1413590400000,40,
2014_10_19,8.54000000000002,3.8848854551968435,{LST_Night_1km=10.910000000000025},{LST_Night_1km=-0.009999999999990905},1413676800000,40,
2014_10_20,8.390000000000015,1.9333229812941262,{LST_Night_1km=10.010000000000048},{LST_Night_1km=4.230000000000018},1413763200000,40,
2014_10_21,7.57000000000005,1.7459309837447807,{LST_Night_1km=8.270000000000039},{LST_Night_1km=4.130000000000052},1413849600000,8,
2014_10_22,,,{LST_Night_1km=null},{LST_Night_1km=null},1413936000000,0,
2014_10_23,,,{LST_Night_1km=null},{LST_Night_1km=null},1414022400000,0,
2014_10_24,,,{LST_Night_1km=null},{LST_Night_1km=null},1414108800000,0,
2014_10_25,,,{LST_Night_1km=null},{LST_Night_1km=null},1414195200000,0,
2014_10_26,,,{LST_Night_1km=null},{LST_Night_1km=null},1414281600000,0,
2014_10_27,,,{LST_Night_1km=null},{LST_Night_1km=null},1414368000000,0,
2014_10_28,4.610000000000042,3.118430855414309,{LST_Night_1km=7.130000000000052},{LST_Night_1km=-1.6899999999999977},1414454400000,40,
2014_10_29,1.7900000000000205,2.6564758609857426,{LST_Night_1km=1.7900000000000205},{LST_Night_1km=-4.989999999999952},1414540800000,5,
2014_10_30,3.7800000000000296,1.224591061823517,{LST_Night_1km=6.050000000000011},{LST_Night_1km=2.0300000000000296},1414627200000,38,
2014_10_31,,,{LST_Night_1km=null},{LST_Night_1km=null},1414713600000,0,
2014_11_01,,,{LST_Night_1km=null},{LST_Night_1km=null},1414800000000,0,
2014_11_02,3.0800000000000125,2.77583208245744,{LST_Night_1km=5.4500000000000455},{LST_Night_1km=-2.829999999999984},1414886400000,40,
2014_11_03,3.3400000000000034,2.506147995984634,{LST_Night_1km=5.57000000000005},{LST_Night_1km=-2.6899999999999977},1414972800000,36,
2014_11_04,-0.44999999999998863,0.0,{LST_Night_1km=-0.44999999999998863},{LST_Night_1km=-0.44999999999998863},1415059200000,1,
2014_11_05,-1.4899999999999523,0.3531345352694876,{LST_Night_1km=-1.1499999999999773},{LST_Night_1km=-2.089999999999975},1415145600000,5,
2014_11_06,,,{LST_Night_1km=null},{LST_Night_1km=null},1415232000000,0,
2014_11_07,,,{LST_Night_1km=null},{LST_Night_1km=null},1415318400000,0,
2014_11_08,4.480000000000047,3.367429832003836,{LST_Night_1km=5.510000000000048},{LST_Night_1km=-2.8899999999999864},1415404800000,14,
2014_11_09,6.020000000000039,2.9950911505328186,{LST_Night_1km=8.250000000000057},{LST_Night_1km=-0.3499999999999659},1415491200000,40,
2014_11_10,5.910000000000025,1.261259687772504,{LST_Night_1km=8.210000000000036},{LST_Night_1km=3.990000000000009},1415577600000,40,
2014_11_11,4.990000000000009,1.9948788835415512,{LST_Night_1km=6.9500000000000455},{LST_Night_1km=-0.5499999999999545},1415664000000,25,
2014_11_12,0.8900000000000432,0.4345112196480108,{LST_Night_1km=1.3100000000000023},{LST_Night_1km=-0.12999999999999545},1415750400000,7,
2014_11_13,,,{LST_Night_1km=null},{LST_Night_1km=null},1415836800000,0,
2014_11_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1415923200000,0,
2014_11_15,-0.1099999999999568,1.4566262389508196,{LST_Night_1km=2.7100000000000364},{LST_Night_1km=-1.009999999999991},1416009600000,5,
2014_11_16,-5.5499999999999545,0.0,{LST_Night_1km=-5.5499999999999545},{LST_Night_1km=-5.5499999999999545},1416096000000,1,
2014_11_17,0.910000000000025,2.0795084889356734,{LST_Night_1km=1.410000000000025},{LST_Night_1km=-3.2299999999999613},1416182400000,3,
2014_11_18,0.21000000000003638,1.674240126146792,{LST_Night_1km=1.6300000000000523},{LST_Night_1km=-3.3899999999999864},1416268800000,20,
2014_11_19,,,{LST_Night_1km=null},{LST_Night_1km=null},1416355200000,0,
2014_11_20,1.5400000000000205,1.301787617086596,{LST_Night_1km=2.8100000000000023},{LST_Night_1km=-1.349999999999966},1416441600000,40,
2014_11_21,,,{LST_Night_1km=null},{LST_Night_1km=null},1416528000000,0,
2014_11_22,,,{LST_Night_1km=null},{LST_Night_1km=null},1416614400000,0,
2014_11_23,-1.4499999999999602,1.296741203941636,{LST_Night_1km=0.7900000000000205},{LST_Night_1km=-3.2899999999999636},1416700800000,40,
2014_11_24,-1.329999999999984,2.2116228579367667,{LST_Night_1km=1.3100000000000023},{LST_Night_1km=-6.42999999999995},1416787200000,33,
2014_11_25,-0.04999999999998295,1.1608423665597298,{LST_Night_1km=1.4700000000000273},{LST_Night_1km=-2.1899999999999977},1416873600000,40,
2014_11_26,-4.349999999999966,1.263516917179972,{LST_Night_1km=-1.849999999999966},{LST_Night_1km=-5.5499999999999545},1416960000000,8,
2014_11_27,,,{LST_Night_1km=null},{LST_Night_1km=null},1417046400000,0,
2014_11_28,,,{LST_Night_1km=null},{LST_Night_1km=null},1417132800000,0,
2014_11_29,-8.129999999999995,0.0,{LST_Night_1km=-8.129999999999995},{LST_Night_1km=-8.129999999999995},1417219200000,1,
2014_11_30,-4.599999999999966,0.9368916544735676,{LST_Night_1km=-2.089999999999975},{LST_Night_1km=-4.75},1417305600000,24,
2014_12_01,-3.9999999999999716,1.2123933973756225,{LST_Night_1km=-2.349999999999966},{LST_Night_1km=-6.449999999999989},1417392000000,40,
2014_12_02,-5.409999999999968,1.848000000000002,{LST_Night_1km=-5.409999999999968},{LST_Night_1km=-10.029999999999973},1417478400000,5,
2014_12_03,,,{LST_Night_1km=null},{LST_Night_1km=null},1417564800000,0,
2014_12_04,,,{LST_Night_1km=null},{LST_Night_1km=null},1417651200000,0,
2014_12_05,2.8600000000000136,1.1835607293248636,{LST_Night_1km=4.190000000000055},{LST_Night_1km=0.1500000000000341},1417737600000,40,
2014_12_06,,,{LST_Night_1km=null},{LST_Night_1km=null},1417824000000,0,
2014_12_07,1.9600000000000364,1.6451412553334144,{LST_Night_1km=3.2900000000000205},{LST_Night_1km=-1.7299999999999613},1417910400000,40,
2014_12_08,1.0500000000000398,1.6019397000103155,{LST_Night_1km=3.830000000000041},{LST_Night_1km=-3.2899999999999636},1417996800000,36,
2014_12_09,-0.30999999999994543,0.9876253733660108,{LST_Night_1km=0.8900000000000432},{LST_Night_1km=-3.7299999999999613},1418083200000,19,
2014_12_10,,,{LST_Night_1km=null},{LST_Night_1km=null},1418169600000,0,
2014_12_11,,,{LST_Night_1km=null},{LST_Night_1km=null},1418256000000,0,
2014_12_12,,,{LST_Night_1km=null},{LST_Night_1km=null},1418342400000,0,
2014_12_13,-4.189999999999969,0.697240274224043,{LST_Night_1km=-2.8699999999999477},{LST_Night_1km=-5.009999999999991},1418428800000,10,
2014_12_14,-0.9499999999999886,1.5146444302211692,{LST_Night_1km=1.990000000000009},{LST_Night_1km=-3.6499999999999773},1418515200000,40,
2014_12_15,,,{LST_Night_1km=null},{LST_Night_1km=null},1418601600000,0,
2014_12_16,,,{LST_Night_1km=null},{LST_Night_1km=null},1418688000000,0,
2014_12_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1418774400000,0,
2014_12_18,-13.75,0.0,{LST_Night_1km=-13.75},{LST_Night_1km=-13.75},1418860800000,1,
2014_12_19,,,{LST_Night_1km=null},{LST_Night_1km=null},1418947200000,0,
2014_12_20,,,{LST_Night_1km=null},{LST_Night_1km=null},1419033600000,0,
2014_12_21,,,{LST_Night_1km=null},{LST_Night_1km=null},1419120000000,0,
2014_12_22,3.040000000000049,1.2437101752418043,{LST_Night_1km=4.710000000000036},{LST_Night_1km=0.7300000000000182},1419206400000,40,
2014_12_23,3.8500000000000227,0.719275696754822,{LST_Night_1km=4.8700000000000045},{LST_Night_1km=1.150000000000034},1419292800000,39,
2014_12_24,-2.329999999999984,0.17281975195753344,{LST_Night_1km=-2.25},{LST_Night_1km=-2.6499999999999773},1419379200000,3,
2014_12_25,-2.089999999999975,0.642149169239951,{LST_Night_1km=-1.75},{LST_Night_1km=-3.25},1419465600000,3,
2014_12_26,-0.0999999999999659,0.7789736837660218,{LST_Night_1km=1.0900000000000318},{LST_Night_1km=-1.7099999999999795},1419552000000,18,
2014_12_27,-2.42999999999995,0.0,{LST_Night_1km=-2.42999999999995},{LST_Night_1km=-2.42999999999995},1419638400000,1,
2014_12_28,,,{LST_Night_1km=null},{LST_Night_1km=null},1419724800000,0,
2014_12_29,-0.7699999999999818,0.5146048392597697,{LST_Night_1km=0.010000000000047748},{LST_Night_1km=-1.7699999999999818},1419811200000,21,
2014_12_30,-1.9499999999999886,0.8006324031026691,{LST_Night_1km=-1.3699999999999477},{LST_Night_1km=-3.409999999999968},1419897600000,7,
2014_12_31,-7.25,1.201369588798084,{LST_Night_1km=-4.829999999999984},{LST_Night_1km=-7.489999999999952},1419984000000,3,
2015_01_01,-6.7099999999999795,1.1070971050454506,{LST_Night_1km=-6.609999999999957},{LST_Night_1km=-9.509999999999991},1420070400000,5,
2015_01_02,-4.42999999999995,1.3800347821703647,{LST_Night_1km=-3.1299999999999955},{LST_Night_1km=-7.7099999999999795},1420156800000,10,
2015_01_03,-6.129999999999967,0.43600224676448923,{LST_Night_1km=-5.5499999999999545},{LST_Night_1km=-6.889999999999986},1420243200000,14,
2015_01_04,,,{LST_Night_1km=null},{LST_Night_1km=null},1420329600000,0,
2015_01_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1420416000000,0,
2015_01_06,,,{LST_Night_1km=null},{LST_Night_1km=null},1420502400000,0,
2015_01_07,0.6000000000000227,0.6301515690689032,{LST_Night_1km=1.1300000000000523},{LST_Night_1km=-1.3099999999999454},1420588800000,40,
2015_01_08,-1.0499999999999545,0.36646418651759183,{LST_Night_1km=-0.5499999999999545},{LST_Night_1km=-2.089999999999975},1420675200000,40,
2015_01_09,,,{LST_Night_1km=null},{LST_Night_1km=null},1420761600000,0,
2015_01_10,,,{LST_Night_1km=null},{LST_Night_1km=null},1420848000000,0,
2015_01_11,-4.569999999999993,0.6473793323855698,{LST_Night_1km=-4.509999999999991},{LST_Night_1km=-6.529999999999973},1420934400000,8,
2015_01_12,,,{LST_Night_1km=null},{LST_Night_1km=null},1421020800000,0,
2015_01_13,-2.159999999999968,0.9122316957147864,{LST_Night_1km=-0.009999999999990905},{LST_Night_1km=-3.569999999999993},1421107200000,36,
2015_01_14,-1.849999999999966,1.018550881272396,{LST_Night_1km=-0.25},{LST_Night_1km=-3.589999999999975},1421193600000,29,
2015_01_15,,,{LST_Night_1km=null},{LST_Night_1km=null},1421280000000,0,
2015_01_16,,,{LST_Night_1km=null},{LST_Night_1km=null},1421366400000,0,
2015_01_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1421452800000,0,
2015_01_18,,,{LST_Night_1km=null},{LST_Night_1km=null},1421539200000,0,
2015_01_19,,,{LST_Night_1km=null},{LST_Night_1km=null},1421625600000,0,
2015_01_20,-0.6699999999999591,1.3864645629712307,{LST_Night_1km=1.2100000000000364},{LST_Night_1km=-4.329999999999984},1421712000000,32,
2015_01_21,0.7200000000000557,1.3930325732013626,{LST_Night_1km=2.750000000000057},{LST_Night_1km=-3.1299999999999955},1421798400000,40,
2015_01_22,0.37000000000003297,1.5691179050664135,{LST_Night_1km=2.6900000000000546},{LST_Night_1km=-4.46999999999997},1421884800000,40,
2015_01_23,1.490000000000009,1.3794903950372435,{LST_Night_1km=3.250000000000057},{LST_Night_1km=-3.1499999999999773},1421971200000,40,
2015_01_24,1.0100000000000193,1.0339651831662415,{LST_Night_1km=2.9700000000000273},{LST_Night_1km=-1.4899999999999523},1422057600000,40,
2015_01_25,2.1800000000000352,1.4344026631319466,{LST_Night_1km=3.5100000000000477},{LST_Night_1km=-1.8899999999999864},1422144000000,40,
2015_01_26,2.7800000000000296,0.9268678438698844,{LST_Night_1km=3.6300000000000523},{LST_Night_1km=-0.12999999999999545},1422230400000,40,
2015_01_27,,,{LST_Night_1km=null},{LST_Night_1km=null},1422316800000,0,
2015_01_28,,,{LST_Night_1km=null},{LST_Night_1km=null},1422403200000,0,
2015_01_29,0.4500000000000455,1.6796514760309016,{LST_Night_1km=3.150000000000034},{LST_Night_1km=-2.6899999999999977},1422489600000,27,
2015_01_30,3.3100000000000307,1.409183362802728,{LST_Night_1km=4.630000000000052},{LST_Night_1km=-2.4699999999999704},1422576000000,40,
2015_01_31,2.3100000000000307,1.6060055261424246,{LST_Night_1km=4.650000000000034},{LST_Night_1km=-2.769999999999982},1422662400000,40,
2015_02_01,2.8200000000000216,2.071493181258387,{LST_Night_1km=4.230000000000018},{LST_Night_1km=-4.329999999999984},1422748800000,40,
2015_02_02,,,{LST_Night_1km=null},{LST_Night_1km=null},1422835200000,0,
2015_02_03,,,{LST_Night_1km=null},{LST_Night_1km=null},1422921600000,0,
2015_02_04,,,{LST_Night_1km=null},{LST_Night_1km=null},1423008000000,0,
2015_02_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1423094400000,0,
2015_02_06,,,{LST_Night_1km=null},{LST_Night_1km=null},1423180800000,0,
2015_02_07,,,{LST_Night_1km=null},{LST_Night_1km=null},1423267200000,0,
2015_02_08,2.840000000000032,2.0943084180702747,{LST_Night_1km=4.550000000000011},{LST_Night_1km=-3.9499999999999886},1423353600000,40,
2015_02_09,-7.889999999999986,0.0,{LST_Night_1km=-7.889999999999986},{LST_Night_1km=-7.889999999999986},1423440000000,1,
2015_02_10,1.7100000000000364,1.6325807024462817,{LST_Night_1km=4.610000000000014},{LST_Night_1km=-2.109999999999957},1423526400000,40,
2015_02_11,-1.349999999999966,0.16289055630493804,{LST_Night_1km=-1.2099999999999795},{LST_Night_1km=-1.589999999999975},1423612800000,6,
2015_02_12,,,{LST_Night_1km=null},{LST_Night_1km=null},1423699200000,0,
2015_02_13,,,{LST_Night_1km=null},{LST_Night_1km=null},1423785600000,0,
2015_02_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1423872000000,0,
2015_02_15,5.130000000000024,1.6247618286998238,{LST_Night_1km=6.910000000000025},{LST_Night_1km=-0.22999999999996135},1423958400000,40,
2015_02_16,,,{LST_Night_1km=null},{LST_Night_1km=null},1424044800000,0,
2015_02_17,5.2900000000000205,1.98414994393065,{LST_Night_1km=6.7900000000000205},{LST_Night_1km=-1.7899999999999636},1424131200000,40,
2015_02_18,3.900000000000034,1.0620535532636781,{LST_Night_1km=5.430000000000007},{LST_Night_1km=0.29000000000002046},1424217600000,40,
2015_02_19,6.28000000000003,1.534895436177982,{LST_Night_1km=8.050000000000011},{LST_Night_1km=0.19000000000005457},1424304000000,40,
2015_02_20,4.2000000000000455,1.6352583129279616,{LST_Night_1km=6.210000000000036},{LST_Night_1km=-0.25},1424390400000,40,
2015_02_21,5.78000000000003,1.0587957487164372,{LST_Night_1km=6.090000000000032},{LST_Night_1km=2.4700000000000273},1424476800000,16,
2015_02_22,3.330000000000041,1.7395167989638793,{LST_Night_1km=5.410000000000025},{LST_Night_1km=-3.3099999999999454},1424563200000,35,
2015_02_23,2.57000000000005,1.9524126968656699,{LST_Night_1km=4.610000000000014},{LST_Night_1km=-4.329999999999984},1424649600000,29,
2015_02_24,2.410000000000025,1.3747044209203525,{LST_Night_1km=3.6900000000000546},{LST_Night_1km=-1.2099999999999795},1424736000000,21,
2015_02_25,,,{LST_Night_1km=null},{LST_Night_1km=null},1424822400000,0,
2015_02_26,3.2600000000000193,1.4453659394637521,{LST_Night_1km=4.610000000000014},{LST_Night_1km=-1.7299999999999613},1424908800000,34,
2015_02_27,,,{LST_Night_1km=null},{LST_Night_1km=null},1424995200000,0,
2015_02_28,1.3200000000000216,2.524981386070007,{LST_Night_1km=3.1100000000000136},{LST_Night_1km=-7.96999999999997},1425081600000,20,
2015_03_01,0.2500000000000284,1.5801129031507872,{LST_Night_1km=2.910000000000025},{LST_Night_1km=-4.449999999999989},1425168000000,38,
2015_03_02,,,{LST_Night_1km=null},{LST_Night_1km=null},1425254400000,0,
2015_03_03,1.8700000000000045,2.6164766650027977,{LST_Night_1km=3.490000000000009},{LST_Night_1km=-5.46999999999997},1425340800000,19,
2015_03_04,1.3500000000000227,1.7491025555981567,{LST_Night_1km=3.5300000000000296},{LST_Night_1km=-4.449999999999989},1425427200000,40,
2015_03_05,3.8600000000000136,2.2661048078145036,{LST_Night_1km=5.910000000000025},{LST_Night_1km=-4.649999999999977},1425513600000,40,
2015_03_06,1.1000000000000227,1.6438332488424756,{LST_Night_1km=3.390000000000043},{LST_Night_1km=-3.8699999999999477},1425600000000,40,
2015_03_07,4.730000000000047,2.092151046172337,{LST_Night_1km=6.670000000000016},{LST_Night_1km=-2.269999999999982},1425686400000,40,
2015_03_08,3.860000000000042,1.1548955580484326,{LST_Night_1km=5.730000000000018},{LST_Night_1km=-1.009999999999991},1425772800000,40,
2015_03_09,5.610000000000042,1.738846644854278,{LST_Night_1km=7.770000000000039},{LST_Night_1km=0.03000000000002956},1425859200000,36,
2015_03_10,6.200000000000017,2.088839630033862,{LST_Night_1km=7.910000000000025},{LST_Night_1km=-1.2899999999999636},1425945600000,40,
2015_03_11,,,{LST_Night_1km=null},{LST_Night_1km=null},1426032000000,0,
2015_03_12,0.9900000000000091,2.392029464425064,{LST_Night_1km=3.990000000000009},{LST_Night_1km=-2.9699999999999704},1426118400000,11,
2015_03_13,,,{LST_Night_1km=null},{LST_Night_1km=null},1426204800000,0,
2015_03_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1426291200000,0,
2015_03_15,,,{LST_Night_1km=null},{LST_Night_1km=null},1426377600000,0,
2015_03_16,,,{LST_Night_1km=null},{LST_Night_1km=null},1426464000000,0,
2015_03_17,,,{LST_Night_1km=null},{LST_Night_1km=null},1426550400000,0,
2015_03_18,6.650000000000034,1.6990103001453503,{LST_Night_1km=8.430000000000007},{LST_Night_1km=0.6900000000000546},1426636800000,40,
2015_03_19,7.050000000000011,1.944750883789488,{LST_Night_1km=8.610000000000014},{LST_Night_1km=-0.46999999999997044},1426723200000,40,
2015_03_20,6.880000000000024,1.1936146781939259,{LST_Night_1km=8.230000000000018},{LST_Night_1km=0.9300000000000068},1426809600000,40,
2015_03_21,,,{LST_Night_1km=null},{LST_Night_1km=null},1426896000000,0,
2015_03_22,,,{LST_Night_1km=null},{LST_Night_1km=null},1426982400000,0,
2015_03_23,,,{LST_Night_1km=null},{LST_Night_1km=null},1427068800000,0,
2015_03_24,,,{LST_Night_1km=null},{LST_Night_1km=null},1427155200000,0,
2015_03_25,3.5100000000000477,1.6001377491724207,{LST_Night_1km=4.330000000000041},{LST_Night_1km=-0.009999999999990905},1427241600000,7,
2015_03_26,4.600000000000023,1.2524194336841854,{LST_Night_1km=6.07000000000005},{LST_Night_1km=1.5100000000000477},1427328000000,26,
2015_03_27,11.320000000000022,1.4737230913573955,{LST_Night_1km=12.930000000000007},{LST_Night_1km=6.210000000000036},1427414400000,40,
2015_03_28,7.000000000000028,1.1089584703174653,{LST_Night_1km=7.3700000000000045},{LST_Night_1km=4.190000000000055},1427500800000,6,
2015_03_29,6.2900000000000205,1.2185853290113198,{LST_Night_1km=7.430000000000007},{LST_Night_1km=2.5100000000000477},1427587200000,35,
2015_03_30,10.500000000000028,1.7975810830112715,{LST_Night_1km=12.57000000000005},{LST_Night_1km=4.130000000000052},1427673600000,40,
2015_03_31,,,{LST_Night_1km=null},{LST_Night_1km=null},1427760000000,0,
2015_04_01,7.880000000000024,1.488519025370145,{LST_Night_1km=8.410000000000025},{LST_Night_1km=2.6300000000000523},1427846400000,24,
2015_04_02,6.340000000000003,1.14134900491498,{LST_Night_1km=7.07000000000005},{LST_Night_1km=2.8100000000000023},1427932800000,14,
2015_04_03,6.4500000000000455,1.052718385894344,{LST_Night_1km=7.170000000000016},{LST_Night_1km=3.090000000000032},1428019200000,20,
2015_04_04,,,{LST_Night_1km=null},{LST_Night_1km=null},1428105600000,0,
2015_04_05,,,{LST_Night_1km=null},{LST_Night_1km=null},1428192000000,0,
2015_04_06,5.610000000000014,0.9808571382334895,{LST_Night_1km=6.610000000000014},{LST_Night_1km=2.490000000000009},1428278400000,21,
2015_04_07,,,{LST_Night_1km=null},{LST_Night_1km=null},1428364800000,0,
2015_04_08,3.0100000000000193,1.7851285667984769,{LST_Night_1km=5.250000000000057},{LST_Night_1km=-2.42999999999995},1428451200000,40,
2015_04_09,2.170000000000016,1.1353511448984466,{LST_Night_1km=3.490000000000009},{LST_Night_1km=-1.849999999999966},1428537600000,36,
2015_04_10,5.140000000000043,1.776439979284409,{LST_Night_1km=7.810000000000002},{LST_Night_1km=-1.5299999999999727},1428624000000,40,
2015_04_11,,,{LST_Night_1km=null},{LST_Night_1km=null},1428710400000,0,
2015_04_12,4.480000000000018,1.786197007611422,{LST_Night_1km=6.53000000000003},{LST_Night_1km=-2.109999999999957},1428796800000,40,
2015_04_13,6.230000000000018,2.243477850780129,{LST_Night_1km=9.190000000000055},{LST_Night_1km=-3.1499999999999773},1428883200000,27,
2015_04_14,,,{LST_Night_1km=null},{LST_Night_1km=null},1428969600000,0,
2015_04_15,4.770000000000039,2.23991154959298,{LST_Night_1km=6.830000000000041},{LST_Night_1km=-3.1299999999999955},1429056000000,40,
2015_04_16,3.5300000000000296,1.5923278596090107,{LST_Night_1km=4.57000000000005},{LST_Night_1km=-2.2899999999999636},1429142400000,31,
2015_04_17,8.910000000000025,2.1995144918822405,{LST_Night_1km=11.830000000000041},{LST_Night_1km=2.150000000000034},1429228800000,40,
2015_04_18,9.100000000000051,1.0720051305847256,{LST_Night_1km=10.990000000000009},{LST_Night_1km=7.130000000000052},1429315200000,40,
2015_04_19,10.28000000000003,1.6939170581820135,{LST_Night_1km=12.470000000000027},{LST_Night_1km=4.670000000000016},1429401600000,40,
2015_04_20,10.750000000000028,1.7714101021502584,{LST_Night_1km=13.410000000000025},{LST_Night_1km=3.750000000000057},1429488000000,40,
2015_04_21,11.430000000000035,1.144010052403391,{LST_Night_1km=12.590000000000032},{LST_Night_1km=8.03000000000003},1429574400000,40,
2015_04_22,,,{LST_Night_1km=null},{LST_Night_1km=null},1429660800000,0,
2015_04_23,,,{LST_Night_1km=null},{LST_Night_1km=null},1429747200000,0,
2015_04_24,,,{LST_Night_1km=null},{LST_Night_1km=null},1429833600000,0,
2015_04_25,,,{LST_Night_1km=null},{LST_Night_1km=null},1429920000000,0,
2015_04_26,9.03000000000003,1.288685677365603,{LST_Night_1km=10.370000000000005},{LST_Night_1km=6.250000000000057},1430006400000,23,
2015_04_27,8.770000000000039,1.0680837694093437,{LST_Night_1km=9.750000000000057},{LST_Night_1km=5.07000000000005},1430092800000,33,
2015_04_28,,,{LST_Night_1km=null},{LST_Night_1km=null},1430179200000,0,
2015_04_29,10.980000000000018,0.5950420153232953,{LST_Night_1km=11.750000000000057},{LST_Night_1km=10.07000000000005},1430265600000,4,
2015_04_30,9.100000000000023,1.895901896196108,{LST_Night_1km=12.03000000000003},{LST_Night_1km=5.330000000000041},1430352000000,40,
2015_05_01,11.900000000000006,1.8839562096821723,{LST_Night_1km=12.890000000000043},{LST_Night_1km=4.670000000000016},1430438400000,40,
2015_05_02,10.31000000000003,1.5056613164984978,{LST_Night_1km=12.230000000000018},{LST_Night_1km=5.850000000000023},1430524800000,40,
